EmployeeID,Age,Gender,Department,JobRole,Education,MonthlyIncome,YearsAtCompany,JobSatisfaction,PerformanceRating,DistanceFromHomeKM,OverTime,JoinDate,Attrition,EmployeeCountFlag,RandomSurveyCode
EMP10678,46,Female,Sales,Sales Manager,Bachelor's,5933.35,4,1.0,1,5.0,No,2024-10-18,No,1,692867
EMP10566,46,Male,Marketing,Brand Manager,,9939.18,1,,4,0.5,Yes,2022-04-26,Yes,1,991689
EMP10847,37,Male,Support,Support Lead,Bachelor's,5357.64,0,2.0,4,7.7,No,2016-06-21,No,1,363922
EMP10460,44,Female,Finance,Accountant,Bachelor's,9021.93,4,1.0,3,3.7,No,2025-05-26,No,1,711121
EMP10039,36,Female,Support,Support Executive,,7172.29,3,4.0,1,2.6,No,2015-02-25,No,1,919573
EMP10434,49,male,Sales,Sales Manager,High School,3282.29,2,2.0,4,1.5,No,2018-05-12,No,1,679213
EMP10973,29,Female,Finance,Accountant,Bachelor's,8536.67,0,3.0,3,3.7,No,2017-06-15,No,1,151873
EMP11007,28,Female,Marketing,Marketing Executive,Bachelor's,4023.51,14,2.0,4,8.4,No,2023-10-29,No,1,731337
EMP10456,45,Male,Marketing,Marketing Executive,Master's,3173.16,1,2.0,1,1.6,Yes,2021-10-28,No,1,166627
EMP10260,39,Female,Marketing,Brand Manager,High School,6365.11,3,3.0,3,13.9,No,2016-01-17,No,1,179794
EMP10035,37,Male,Finance,Accountant,Bachelor's,6015.68,2,4.0,2,5.3,Yes,2020-10-10,No,1,494113
EMP10827,18,Male,Sales,Sales Manager,Master's,1401.53,0,1.0,3,0.9,Yes,2024-12-20,No,1,174171
EMP10309,38,Male,Marketing,Marketing Executive,Bachelor's,4745.74,0,,2,1.4,No,2016-06-03,No,1,478949
EMP10276,27,Male,Engineering,QA Engineer,Master's,3110.64,3,2.0,3,16.1,No,2017-02-28,No,1,764012
EMP10636,37,Male,sales,Support Executive,High School,4076.56,9,2.0,2,6.2,No,2024-12-26,No,1,710098
EMP10654,44,Female,Finance,Accountant,High School,3805.72,2,4.0,3,25.9,No,2015-05-05,No,1,529497
EMP10622,40,Male,Support,Support Executive,High School,5868.83,5,2.0,2,35.4,No,2018-02-19,Yes,1,470732
EMP10844,38,Female,HR,HR Executive,Master's,5434.09,2,2.0,1,4.2,No,2016-08-01,No,1,250669
EMP10393,18,Female,Support,Support Executive,PhD,4441.98,7,1.0,3,5.2,No,2016-11-28,No,1,753174
EMP10107,34,Female,Support,Support Executive,High School,8974.21,1,2.0,2,3.8,No,2018-05-15,No,1,808716
EMP10349,45,Female,Engineering,Senior Engineer,Bachelor's,3957.04,1,3.0,2,5.4,No,2016-11-29,No,1,782534
EMP10524,37,Female,Marketing,Marketing Executive,,7741.38,20,4.0,4,3.5,Yes,2016-08-16,Yes,1,716613
EMP10784,21,Female,sales,Support Executive,Bachelor's,8253.21,4,3.0,4,14.4,No,2022-04-24,Yes,1,626128
EMP10047,44,Female,Engineering,Software Engineer,Master's,2987.74,2,3.0,2,8.3,No,2023-11-05,No,1,553269
EMP10203,28,Male,Finance,Analyst,Master's,7198.12,2,3.0,4,,Yes,2025-03-08,No,1,472759
EMP10021,39,,Engineering,Software Engineer,Bachelor's,8442.28,4,4.0,4,0.5,No,2022-07-11,Yes,1,226305
EMP10402,39,Male,Finance,Accountant,Master's,6835.52,8,4.0,3,8.5,No,2025-05-21,No,1,889277
EMP11107,25,Male,Support,Support Executive,,4482.1,7,3.0,4,14.7,Yes,2019-04-19,No,1,660793
EMP11154,40,Female,Support,Support Executive,Bachelor's,2226.86,3,2.0,3,1.0,No,2018-09-14,No,1,605286
EMP10989,34,Female,Engineering,Senior Engineer,Bachelor's,6977.89,1,2.0,4,3.3,yes,2024-05-14,No,1,639283
EMP10741,39,Female,Support,Support Executive,Master's,,1,2.0,4,1.6,No,2016-04-15,No,1,213982
EMP11147,33,Female,Sales,Sales Manager,Bachelor's,8033.5,0,3.0,1,14.1,No,2019-11-07,No,1,153219
EMP10033,24,Male,SALES,Support Executive,Bachelor's,4023.49,21,1.0,1,2.4,No,2022-07-28,No,1,787530
EMP10787,33,Female,Marketing,Brand Manager,Bachelor's,5577.82,1,1.0,3,12.4,No,2024-05-16,No,1,879283
EMP10923,43,Male,Support,Support Executive,High School,4966.58,2,3.0,4,6.7,No,2015-08-10,No,1,151066
EMP11043,28,Male,HR,HR Executive,High School,6027.76,7,4.0,3,4.5,No,2019-01-09,No,1,657457
EMP11180,33,Female,Engineering,Software Engineer,,1200.0,4,1.0,2,1.1,No,2020-04-07,No,1,944772
EMP10579,40,Male,Finance,Accountant,Bachelor's,1200.0,9,2.0,3,4.3,No,2020-09-14,Yes,1,560209
EMP10481,37,Male,Sales,Sales Manager,Master's,4411.93,0,2.0,3,9.8,Yes,2016-11-15,No,1,641320
EMP10931,49,Female,Engineering,Senior Engineer,Master's,6044.07,0,1.0,2,8.7,No,2017-05-06,Yes,1,119096
EMP10356,41,Female,HR,HR Manager,Bachelor's,1234.74,0,4.0,2,11.3,No,2023-09-13,No,1,275405
EMP10759,27,Male,Sales,Sales Manager,,5369.1,1,3.0,2,0.7,Yes,2016-08-18,No,1,125707
EMP10092,36,Male,HR,HR Executive,Bachelor's,6579.69,3,2.0,4,3.2,No,2019-03-02,No,1,835217
EMP11175,20,Female,Sales,Sales Manager,High School,3408.28,4,1.0,3,11.1,Yes,2023-02-06,No,1,249362
EMP10803,18,Male,HR,HR Executive,High School,4256.59,5,4.0,3,23.4,Yes,2017-10-02,No,1,116977
EMP10745,18,Female,Finance,Analyst,Bachelor's,9060.25,5,,3,8.3,No,2015-07-13,No,1,868972
EMP10279,29,Male,Sales,Sales Executive,Bachelor's,4041.02,5,4.0,1,14.1,No,2023-09-19,No,1,355118
EMP10764,45,Male,Finance,Accountant,Bachelor's,3674.06,2,1.0,2,9.1,No,2024-03-17,No,1,275837
EMP10604,29,Female,HR,HR Executive,Bachelor's,5982.77,3,2.0,1,11.8,No,2022-03-25,No,1,702531
EMP10189,32,Female,HR,HR Manager,Bachelor's,4210.69 USD,7,3.0,2,1.0,No,2020-08-22,Yes,1,357934
EMP10400,33,Male,Marketing,Brand Manager,High School,4628.98,2,4.0,3,3.8,Yes,2023-04-29,No,1,114388
EMP10257,36,Female,Finance,Accountant,Bachelor's,4620.99,8,4.0,1,3.6,No,2021-03-04,No,1,514033
EMP10944,37,Female,Sales,Sales Manager,Bachelor's,5933.91,3,3.0,1,2.6,No,2015-01-02,No,1,216286
EMP11096,41,Female,HR,HR Manager,Bachelor's,4377.2,0,4.0,4,1.8,No,2017-03-12,No,1,305602
EMP11161,60,Male,HR,HR Manager,Bachelor's,4338.94,0,2.0,1,5.0,No,2023-10-12,No,1,441979
EMP10494,22,Female,Support,Support Executive,Bachelor's,5317.63,1 yrs,3.0,3,18.3,Yes,2016-01-27,No,1,135331
EMP10772,30,Male,Engineering,Senior Engineer,Bachelor's,,10,4.0,2,18.6,No,2021-12-26,No,1,401541
EMP10550,999,Female,Support,Support Lead,,6817.44,2,2.0,4,2.3,No,2018-06-18,No,1,733717
EMP10201,38,Male,Engineering,Software Engineer,Bachelor's,,6,3.0,4,8.6,No,2015-05-07,No,1,796544
EMP10312,42,Female,Sales ,Software Engineer,Master's,6700.75,7,4.0,2,,Yes,2018-01-14,Yes,1,812419
EMP10290,18,Male,Marketing,Marketing Executive,Master's,4905.13,0,3.0,1,12.1,No,2016-03-08,No,1,936903
EMP10763,40,Male,Sales,Sales Manager,Bachelor's,,8,1.0,1,10.2,Yes,2021-04-02,No,1,249316
EMP11136,22,Female,Sales ,Sales Executive,High School,5196.01,1,3.0,3,10.6,Yes,2024-10-02,No,1,930595
EMP10949,29,Female,Sales,Sales Executive,Master's,5662.42,1,3.0,2,5.0,No,2023-04-29,Yes,1,108211
EMP10183,29,male,Engineering,Software Engineer,,2087.76,3,1.0,1,10.1,Yes,2020-07-16,No,1,116074
EMP11176,40,Male,Finance,Accountant,Bachelor's,4873.28,1,2.0,3,1.6,No,2019-12-16,No,1,874121
EMP11068,26,Male,Finance,Analyst,Bachelor's,,7,4.0,4,4.7,Yes,2016-03-26,Yes,1,320053
EMP11030,30,Male,HR,HR Manager,Bachelor's,2690.59,4,2.0,4,2.6,No,2016-01-22,No,1,554805
EMP10250,20,Male,Engineering,QA Engineer,Bachelor's,8223.34,0,2.0,2,1.5,No,2020-11-18,No,1,921225
EMP10823,40,Female,Sales,Sales Executive,Bachelor's,6136.87,1,2.0,2,13.3,No,2015-02-02,No,1,758388
EMP11099,27,Female,Finance,Analyst,Bachelor's,4553.37,1,2.0,2,47.5,No,2025-05-05,No,1,251595
EMP10940,18,Female,HR,HR Manager,Bachelor's,7483.75,5,1.0,1,2.1,Yes,2018-11-02,No,1,638545
EMP10391,38,Male,SALES,Accountant,Master's,7404.8,1,3.0,3,0.5,Yes,2017-05-26,No,1,286635
EMP11092,22,Female,HR,HR Manager,Bachelor's,5214.38,9,1.0,4,9.1,Yes,2023-03-05,No,1,480484
EMP11191,46,Female,Finance,Analyst,Bachelor's,2431.51,4,2.0,4,2.0,Yes,2019-07-28,No,1,749579
EMP10904,28,Male,Finance,Analyst,Bachelor's,5116.74,0,1.0,2,3.8,No,2016-11-17,No,1,576375
EMP10730,46,Female,HR,HR Executive,Master's,6719.66,2,2.0,3,1.7,Yes,2019-12-22,No,1,671344
EMP10554,39,Male,Engineering,Software Engineer,Bachelor's,1498.73,2,4.0,2,1.6,No,2015-06-09,Yes,1,205869
EMP10366,33,Female,Support,Support Executive,Bachelor's,,7,4.0,2,1.8,No,2017-08-26,No,1,855825
EMP10345,38,Male,Sales,Sales Executive,Bachelor's,5909.32,2,2.0,1,3.9,Yes,2016-02-13,No,1,618238
EMP10535,50,Female,Marketing,Marketing Executive,Bachelor's,9271.49,4,4.0,1,20.6,Yes,2021-09-07,Yes,1,275749
EMP10664,35,Male,HR,HR Manager,Bachelor's,5766.69,5,4.0,1,1.3,Yes,2015-09-22,Yes,1,346008
EMP10919,22,Female,Support,Support Lead,High School,,9,1.0,4,9.4,Yes,2022-10-19,No,1,543098
EMP10211,19,Female,Sales,Sales Manager,Bachelor's,5538.14,0,,2,1.5,Yes,2019-11-17,Yes,1,431990
EMP10502,20,Female,Finance,Analyst,Master's,,1,4.0,2,2.2,No,2016-09-03,No,1,342396
EMP10537,39,Male,Support,Support Lead,Bachelor's,8450.45,0,4.0,4,0.5,No,2023-01-30,No,1,151861
EMP99000,27,Female,Sales,Sales Executive,Master's,5664.51,0,1.0,4,15.5,Yes,2023-02-05,No,1,795968
EMP10175,18,Female,Support,Support Executive,PhD,6102.37,5,,2,17.2,No,2018-07-19,No,1,675123
